x,b,c,y 
-7.05,-25.58,47.24,227.57899999999998
-14.14,23.2,-49.42,-377.468
-45.57,31.21,12.14,-1410.0997
5.37,-4.57,9.6,-14.940900000000001
41.97,-15.07,-12.8,-645.2878999999999
-25.8,25.64,23.65,-637.8620000000001
26.2,-47.94,-35.64,-1291.6680000000001
-2.39,11.31,41.99,14.9591
4.36,13.48,20.73,79.50280000000001
37.77,10.13,-3.43,379.18010000000004
-22.29,-46.37,30.46,1064.0473
43.37,14.28,-42.01,577.3136
-41.38,5.22,-1.49,-217.49360000000001
25.6,9.38,-39.33,200.79800000000006
-48.18,-15.77,46.33,806.1286
-20.02,0.13,-48.77,-51.372600000000006
-13.96,10.88,-49.13,-201.0148
-42.64,-32.84,-22.24,1378.0576
-11.87,-14.66,11.22,185.2342
-26.54,33.75,37.38,-858.345
-3.35,-18.83,-34.12,28.960499999999996
-23.65,-22.02,-0.32,520.4529999999999
32.34,-16.05,29.65,-489.40700000000015
-39.3,35.93,-8.87,-1420.9189999999999
39.98,11.42,-46.54,410.03159999999997
43.59,2.53,-34.6,75.68270000000001
5.14,5.23,41.39,68.2722
-23.87,-23.46,24.43,584.4202
-0.74,-5.77,-2.79,1.4798
20.76,-18.63,-34.72,-421.4788
-39.63,-44.96,17.48,1799.2448000000002
26.0,12.5,22.73,347.73
-5.06,0.15,1.79,1.0310000000000001
21.58,-38.12,-42.05,-864.6795999999998
-18.39,-11.56,34.83,247.41840000000002
2.29,-20.97,-39.38,-87.40129999999999
-39.73,0.57,-31.79,-54.436099999999996
10.37,11.67,-0.63,120.38789999999999
-26.89,35.14,7.36,-937.5546
3.64,2.75,3.48,13.49
-23.95,48.22,47.88,-1106.9889999999998
-47.34,-49.96,11.64,2376.7464
-11.29,-48.82,-31.38,519.7977999999999
-17.42,-46.77,24.69,839.4234000000002
21.91,-48.5,38.41,-1024.225
-40.75,-11.11,-6.43,446.30249999999995
-2.98,-20.11,29.66,89.5878
-43.13,-48.7,11.34,2111.771
-13.11,-5.17,31.91,99.6887
10.24,9.42,-28.17,68.2908
-16.37,-44.84,23.6,757.6308000000001
46.06,32.64,17.75,1521.1484
36.04,-46.99,1.61,-1691.9096000000002
-43.23,30.46,-15.23,-1332.0158
-30.55,40.33,-23.28,-1255.3615
-14.87,-38.78,-19.93,556.7286
29.86,13.07,15.14,405.4102
18.83,-28.95,0.52,-544.6084999999999
2.1,6.95,34.17,48.765
47.53,9.27,38.37,478.9731
44.12,-38.3,16.21,-1673.5859999999998
30.64,13.35,-28.04,381.00399999999996
34.1,36.61,-43.11,1205.2910000000002
8.89,-7.6,16.06,-51.504000000000005
-8.51,6.96,-40.16,-99.3896
30.94,-4.71,33.98,-111.74740000000003
6.69,-27.6,17.23,-167.41400000000004
-43.86,16.64,-34.75,-764.5804
-39.75,-43.63,24.4,1758.6925
-37.67,40.0,2.45,-1504.3500000000001
0.84,-35.34,-14.76,-44.4456
24.86,-24.71,-26.78,-641.0706
40.24,-38.62,-27.3,-1581.3688
-24.27,20.94,-35.22,-543.4338
9.79,16.21,-28.28,130.4159
16.77,-5.97,-13.8,-113.91689999999998
-0.27,39.68,-30.37,-41.083600000000004
-38.78,46.03,33.25,-1751.7934
-42.17,-4.46,-18.67,169.40820000000002
-39.1,-9.07,-44.63,310.007
-41.6,3.3,46.06,-91.22
49.99,12.53,-38.37,588.0047
33.88,-31.69,-2.34,-1075.9972
-26.06,-18.4,-0.64,478.864
11.78,-39.54,-49.55,-515.3312
22.17,19.94,-33.79,408.2798
23.85,-12.92,-33.53,-341.672
1.03,-49.57,-48.57,-99.6271
-22.56,43.96,39.02,-952.7176
-34.45,35.7,22.47,-1207.3950000000002
-39.53,34.21,-8.35,-1360.6713
-2.36,-40.4,-29.73,65.61399999999999
35.61,28.11,24.38,1025.3771
-7.86,24.17,-8.05,-198.02620000000005
-25.32,25.18,-48.02,-685.5776
11.6,10.48,23.96,145.528
-48.64,22.5,11.81,-1082.5900000000001
20.23,-24.64,2.55,-495.91720000000004
-16.9,6.75,-10.27,-124.34499999999998
-2.27,-4.22,47.76,57.3394
-36.94,1.79,35.6,-30.52259999999999
44.72,38.58,35.4,1760.6976
4.17,30.93,-41.74,87.23809999999997
-4.62,-18.56,-14.47,71.2772
18.5,-31.83,18.19,-570.665
10.78,25.25,8.95,281.145
-2.94,-34.03,-23.63,76.41820000000001
-27.7,9.06,-45.96,-296.922
42.71,34.88,29.74,1519.4648000000002
39.89,-22.61,49.58,-852.3329
-29.86,20.47,-40.02,-651.2542
22.78,-25.86,-6.38,-595.4708
-6.27,41.23,47.87,-210.64209999999997
-43.79,26.48,-25.36,-1184.9191999999998
-4.78,32.8,-5.45,-162.23399999999998
-46.77,35.13,13.58,-1629.4501000000002
2.41,-4.58,8.31,-2.7278000000000002
8.38,39.96,-6.79,328.07480000000004
33.39,2.62,-13.18,74.30180000000001
18.71,47.0,-13.0,866.37
4.61,-30.59,-34.81,-175.8299
-31.15,6.11,49.05,-141.2765
9.37,-37.15,-4.75,-352.84549999999996
-17.24,16.1,45.02,-232.544
27.09,48.39,29.01,1339.8951
3.95,-45.8,13.24,-167.67
25.87,29.22,0.26,756.1813999999999
25.88,27.36,47.08,755.1568
-14.43,-49.53,27.84,742.5579
1.09,-49.34,21.6,-32.180600000000005
26.85,48.31,25.8,1322.9235
-31.87,-43.2,-45.86,1330.9240000000002
-37.36,0.66,20.22,-4.437600000000003
32.86,24.47,8.5,812.5841999999999
39.77,9.22,40.96,407.6394
49.87,1.01,23.33,73.6987
41.45,-28.18,26.59,-1141.4710000000002
35.32,40.4,-22.36,1404.568
-26.68,-15.28,-38.67,369.00039999999996
-40.44,4.42,16.34,-162.4048
-3.9,31.94,27.59,-96.976
-42.86,2.64,25.25,-87.9004
-8.89,29.69,-45.9,-309.8441
39.74,7.68,3.66,308.8632
30.54,13.81,34.83,456.5874
37.7,19.02,44.19,761.2440000000001
-6.84,39.73,-1.44,-273.1932
44.79,38.27,-15.85,1698.2633000000003
20.43,39.77,-44.9,767.6011000000001
-4.38,31.97,-45.21,-185.2386
9.27,-14.13,-1.46,-132.4451
45.78,48.05,-49.85,2149.879
-26.9,16.69,-14.02,-462.981
-31.3,-19.28,49.73,653.1940000000001
-12.4,-29.09,-3.4,357.31600000000003
43.31,-30.2,47.53,-1260.432
-14.38,2.41,-38.46,-73.11580000000001
3.23,24.53,13.28,92.51190000000001
-10.65,43.26,31.17,-429.549
-41.1,13.62,-4.51,-564.292
4.32,28.87,-10.09,114.62840000000001
41.17,11.41,27.05,496.79970000000003
48.47,22.09,39.45,1110.1523
36.11,-29.07,18.51,-1031.2077
-33.99,3.46,43.48,-74.12540000000001
28.75,18.72,2.22,540.42
33.6,34.02,-32.37,1110.7020000000002
29.42,-9.17,-21.35,-291.13140000000004
-14.55,18.19,-9.32,-273.9845
5.22,-23.59,44.35,-78.78979999999999
-2.62,-41.42,7.47,115.99040000000001
41.05,4.5,-46.16,138.565
41.28,-6.13,-20.68,-273.7264
46.63,-32.65,-30.07,-1552.5394999999999
26.39,-44.96,24.03,-1162.4644
-41.09,-25.56,41.04,1091.3004
-13.98,-15.66,45.16,264.08680000000004
48.15,-17.19,13.78,-813.9185000000001
-34.06,-14.83,33.21,538.3198000000001
28.46,4.99,-41.68,100.33539999999999
44.99,7.5,-42.9,294.52500000000003
-12.26,25.06,-20.64,-327.87559999999996
-45.28,43.04,-48.94,-1997.7912000000001
0.19,44.81,-6.44,2.073900000000001
20.66,-16.81,-43.98,-391.2746
37.77,7.62,22.48,310.28740000000005
-36.33,18.69,31.32,-647.6877
40.04,39.34,7.26,1582.4336
-9.35,3.39,23.85,-7.846499999999999
42.72,45.84,45.97,2004.2548000000002
37.74,8.05,32.58,336.387
33.7,-46.63,48.15,-1523.2810000000002
-11.39,-19.52,41.9,264.2328
-34.45,10.96,11.88,-365.69200000000006
-22.46,-38.05,-35.14,819.463
-13.1,-14.74,37.35,230.444
30.41,33.55,42.44,1062.6954999999998
-23.08,-15.28,-11.97,340.6923999999999
24.0,46.15,4.67,1112.27
29.04,33.77,23.52,1004.2008000000001
-16.36,0.34,-0.5,-6.0624
-7.64,17.72,-2.85,-138.2308
-31.55,-2.84,40.87,130.472
16.44,37.57,-9.65,608.0008
-17.09,3.16,-18.49,-72.4944
40.31,28.71,-6.06,1151.2401000000002
-16.19,-35.67,6.06,583.5573
-25.62,37.65,43.11,-921.483
-18.23,45.44,-31.57,-859.9412
39.08,37.71,37.3,1511.0067999999999
3.34,-8.31,-35.18,-62.9354
37.16,1.43,-45.5,7.638799999999996
-39.58,-45.72,-11.81,1797.7875999999999
-24.05,-19.97,23.38,503.6585
13.81,7.32,-30.27,70.81920000000001
-3.42,43.12,1.18,-146.29039999999998
37.6,11.62,-24.28,412.63199999999995
12.5,-28.78,-40.3,-400.05
-21.32,-33.64,3.27,720.4748
-34.03,36.94,-22.27,-1279.3382
-48.1,46.4,-4.47,-2236.31
40.6,-48.72,-5.8,-1983.8319999999999
9.48,-0.18,48.32,46.6136
-21.08,-4.28,-47.21,43.01239999999999
-34.31,-34.74,38.57,1230.4994000000002
-34.46,-0.67,-19.35,3.738199999999999
-35.09,41.18,-26.84,-1471.8462
-34.77,-30.11,-1.43,1045.4947
-33.84,26.8,-0.36,-907.2720000000002
2.23,44.25,-48.38,50.29749999999999
41.55,17.99,8.71,756.1945
-40.08,-12.1,-20.86,464.10799999999995
-2.84,47.88,-45.53,-181.5092
-30.77,21.39,36.69,-621.4802999999999
20.96,-21.39,-48.95,-497.2844
-21.86,25.01,23.11,-523.6086
-39.53,-14.16,6.45,566.1948000000001
-37.6,-36.0,39.67,1393.2700000000002
-21.17,-43.33,15.59,932.8861
-39.67,-16.55,-36.58,619.9585000000001
15.29,-40.22,-23.89,-638.8538
-23.1,-34.89,-39.26,766.6990000000001
34.04,-16.17,26.55,-523.8768000000001
-33.63,1.93,-4.12,-69.02590000000001
12.05,44.75,21.69,560.9275000000001
-20.05,-23.01,-16.45,444.9005000000001
43.04,-15.69,-46.3,-721.5975999999999
-49.81,16.49,-24.61,-845.9769
-27.66,4.78,-34.1,-166.3148
45.98,-22.55,-0.11,-1036.9589999999998
-47.29,3.1,-4.87,-151.469
-20.19,24.42,-49.47,-542.5098
-41.6,1.23,28.57,-22.598
49.05,-14.64,46.97,-671.122
37.42,23.82,-39.7,851.6444
29.74,48.39,39.75,1478.8686
-19.29,-37.85,25.57,755.6965
4.93,-4.92,-28.47,-52.7256
-37.46,-36.01,-43.39,1305.5446
47.61,-20.91,-1.95,-997.4751
15.52,-31.29,-6.3,-491.9208
30.11,15.31,44.78,505.7641
25.82,49.9,-43.64,1244.7779999999998
6.72,-36.54,42.03,-203.51879999999997
36.07,-18.46,-49.0,-714.8522
17.26,-38.46,-7.55,-671.3696
-37.63,40.85,11.1,-1526.0855000000001
0.2,-15.24,-11.79,-14.838
23.5,4.64,-3.34,105.69999999999999
-33.16,13.97,14.82,-448.42519999999996
-4.13,40.43,15.86,-151.1159
26.66,-24.87,29.02,-634.0142000000001
-15.55,9.58,25.65,-123.31899999999999
-20.37,-34.58,39.46,743.8546
-22.9,-46.57,-23.33,1043.123
-46.75,-46.58,-43.27,2134.345
-34.05,-23.79,10.44,820.4894999999999
-8.62,-25.5,-9.75,210.05999999999997
-2.48,9.75,46.71,22.53
47.31,23.2,47.61,1145.202
33.8,2.18,-25.43,48.254
-13.19,-45.95,39.86,645.9405
45.42,-11.12,-40.81,-545.8804
-11.05,24.27,-36.89,-305.0735
0.36,46.85,-13.4,3.4659999999999993
-9.93,12.82,30.73,-96.5726
-41.81,33.84,-3.6,-1418.4504000000002
29.89,15.98,-24.92,452.7222
-2.1,-25.68,-39.78,14.148000000000003
-9.94,34.2,3.91,-336.038
-29.57,-18.02,48.79,581.6414
-34.78,30.44,13.61,-1045.0932000000003
-36.71,8.54,28.29,-285.2134
10.68,-12.03,-45.97,-174.4504
-0.38,-23.07,-44.03,-35.263400000000004
-2.08,-27.28,-20.01,36.7324
34.81,11.24,8.27,399.5344
47.51,-26.59,-27.24,-1290.5309
-28.76,33.3,-37.77,-995.478
-23.82,-42.98,-26.45,997.3335999999999
-19.82,32.47,1.02,-642.5354
-1.09,1.51,-33.15,-34.795899999999996
-36.38,30.18,19.71,-1078.2384
5.31,36.24,5.7,198.13439999999997
21.29,6.6,39.86,180.37399999999997
27.89,29.73,-28.22,800.9497
-24.51,41.72,1.47,-1021.0872
30.08,40.61,40.22,1261.7687999999998
44.12,5.74,-36.47,216.7788
33.53,-48.2,-30.36,-1646.506
12.8,-11.36,-10.49,-155.898
-12.52,21.42,42.44,-225.7384
-18.49,2.39,-20.52,-64.7111
-48.75,45.51,-49.94,-2268.5525
-42.02,-21.05,-38.96,845.561
27.54,18.48,-47.03,461.90919999999994
-36.73,34.77,36.7,-1240.4021
-20.96,-37.58,15.14,802.8168
34.86,-7.27,21.51,-231.9222
13.56,3.83,-48.41,3.524800000000006
-20.74,-4.59,-40.47,54.72659999999999
-25.19,37.17,6.61,-929.7023
-41.17,-0.42,21.17,38.4614
10.33,-14.8,-16.18,-169.06400000000002
-31.01,-4.68,21.72,166.8468
4.27,18.62,11.54,91.04739999999998
-22.93,13.54,1.23,-309.24219999999997
-43.54,39.64,16.29,-1709.6356
-45.93,34.75,-15.51,-1611.5774999999999
47.81,-35.9,-15.89,-1732.269
30.44,-7.22,49.63,-170.1468
33.58,-32.6,10.98,-1083.728
-19.66,1.3,29.19,3.6320000000000014
-14.71,42.5,-7.94,-633.1150000000001
33.02,35.05,12.32,1169.671
21.11,15.62,-39.39,290.34819999999996
-14.54,42.0,-15.35,-626.03
36.24,26.02,-9.72,933.2448
-0.96,23.62,5.46,-17.2152
-12.01,40.19,-15.42,-498.1019
44.95,-44.16,12.0,-1972.992
36.33,13.31,37.43,520.9823
-10.23,-4.87,-13.87,35.950100000000006
-27.21,9.84,17.9,-249.8464
35.08,-21.82,-12.86,-778.3056
-42.11,-16.57,49.91,747.6727
17.09,-10.15,-8.11,-181.57350000000002
38.8,43.26,23.46,1701.9479999999999
14.68,-7.34,3.79,-103.96119999999999
15.03,44.44,-9.81,658.1232
18.72,-34.25,-46.28,-687.4399999999999
12.87,12.31,34.96,193.3897
-12.1,-42.96,-0.49,519.326
-33.35,-3.27,-26.34,82.7145
-12.02,10.92,28.24,-103.0184
39.18,41.93,-28.59,1614.2274
27.31,-28.39,-41.13,-816.4608999999999
23.48,8.12,17.9,208.55759999999998
29.3,35.71,36.99,1083.2930000000001
-10.99,46.92,-39.68,-555.3308
-44.52,7.96,-22.36,-376.73920000000004
-48.32,-28.16,-48.9,1311.7912
-19.75,-41.95,-3.75,824.7625
-29.83,29.77,-38.16,-926.1990999999999
-16.11,-48.01,9.2,782.6410999999999
12.92,2.41,17.39,48.5272
21.68,-20.64,14.0,-433.47520000000003
-42.67,-10.33,-37.48,403.3011
4.91,-42.48,35.8,-172.77679999999998
11.24,43.34,32.49,519.6316
-0.1,-30.95,-46.98,-43.885
6.1,38.58,-9.84,225.49799999999996
-36.39,-3.12,4.68,118.2168
-9.25,-32.9,-9.39,294.935
-27.0,-25.23,5.3,686.51
39.56,28.13,-15.43,1097.3927999999999
45.63,25.69,30.75,1202.9847000000002
-49.67,26.63,-29.47,-1352.1821
24.09,19.33,-1.84,463.81969999999995
-28.81,-30.94,34.13,925.5114
-10.16,-15.59,20.98,179.37439999999998
-43.29,-6.97,-22.54,279.19129999999996
47.14,-42.88,48.55,-1972.8132000000003
21.59,5.51,24.66,143.6209
24.83,-9.26,20.23,-209.6958
19.47,-42.63,-13.99,-843.9961
5.54,1.96,-49.06,-38.2016
-47.38,47.66,-13.71,-2271.8408
-19.23,13.43,23.14,-235.1189
33.11,-34.91,5.9,-1149.9700999999998
-12.47,32.47,-1.38,-406.2809
26.87,-36.79,36.86,-951.6873
43.58,-13.29,47.19,-531.9882
-9.27,-26.78,-13.8,234.45059999999998
44.63,-49.31,21.07,-2179.6353
40.88,12.87,47.95,574.0756
-1.27,-23.97,-13.09,17.3519
-24.16,15.42,-17.52,-390.06719999999996
34.69,-42.69,-19.82,-1500.7360999999999
-1.86,43.35,-30.32,-110.951
13.06,8.75,-27.89,86.385
-32.32,2.68,-27.07,-113.6876
-0.16,-43.84,-17.03,-10.0156
-18.46,1.38,-3.38,-28.854799999999997
22.41,32.57,32.81,762.7037
-19.86,-29.91,-41.69,552.3226
26.82,48.63,-35.96,1268.2966000000001
-43.51,-35.66,47.38,1598.9466
-41.27,20.65,-42.15,-894.3755
-13.58,19.11,35.47,-224.0438
1.3,32.48,-46.97,-4.746000000000002
31.32,-25.59,-15.51,-816.9888
44.07,47.4,1.05,2089.9680000000003
4.35,15.66,-32.9,35.221
23.5,27.11,-39.36,597.725
-21.66,49.65,11.74,-1063.6789999999999
7.86,32.17,-30.38,222.47620000000003
32.13,28.4,34.34,946.8320000000001
6.2,1.73,-23.57,-12.844
-26.02,44.35,-43.27,-1197.257
-30.92,-22.85,19.87,726.392
-26.9,-20.14,7.4,549.1659999999999
12.09,15.23,11.96,196.0907
-36.3,-15.93,30.4,608.6589999999999
-11.22,46.01,27.5,-488.73220000000003
36.44,-10.83,-27.2,-421.8452
-25.13,37.87,21.85,-929.8230999999998
-18.57,-25.99,37.71,520.3443
12.07,8.05,-14.31,82.85350000000001
1.27,-48.98,23.66,-38.5446
-34.79,-37.2,37.91,1332.0980000000002
-35.9,-15.37,36.92,588.7029999999999
15.77,2.75,25.72,69.0875
38.6,32.83,-27.29,1239.948
-7.24,-43.67,36.65,352.8208
-31.52,-16.79,-38.87,490.35079999999994
-6.03,-43.52,34.14,296.5656
-21.61,4.19,-13.03,-103.5759
-32.29,-27.01,45.34,917.4929000000001
20.19,40.28,-14.38,798.8732000000001
17.36,33.95,-10.34,579.032
-27.19,-48.69,8.46,1332.3411
45.24,-16.04,-7.96,-733.6096
-36.94,-31.06,25.38,1172.7364
32.83,-13.85,-28.63,-483.3255
-14.98,-4.89,10.54,83.79220000000001
-13.05,-27.7,-30.84,330.64500000000004
-6.91,27.22,-38.49,-226.58020000000002
8.93,-7.14,26.44,-37.3202
30.98,42.24,44.61,1353.2051999999999
-30.78,45.26,-5.47,-1398.5728
46.57,30.36,1.58,1415.4451999999999
16.32,41.81,25.57,707.9092
21.78,0.69,38.2,53.2282
-30.77,-43.72,-45.15,1300.1144
-7.81,-14.89,-32.29,84.0009
-15.9,23.53,1.72,-372.407
42.79,-2.53,1.35,-106.9087
29.94,-3.65,32.29,-76.99100000000001
-32.71,-11.19,-16.29,349.7349
27.67,28.79,7.15,803.7693
49.47,-9.75,-17.02,-499.35249999999996
-38.57,-30.56,-39.97,1138.7292
5.36,5.17,1.11,28.8212
-47.34,-43.81,-11.02,2062.9454
1.65,23.55,49.15,88.0075
45.52,39.77,-19.82,1790.5104000000003
-22.45,40.16,37.11,-864.4819999999999
-11.94,-20.48,20.94,265.4712
18.84,-27.0,-28.26,-536.94
8.44,-8.37,24.14,-46.50279999999999
47.94,-34.18,2.23,-1636.3591999999999
37.19,-4.92,-5.93,-188.9048
-10.32,-25.88,-5.08,262.0016
16.63,-26.17,-11.66,-446.86710000000005
48.77,38.37,-4.6,1866.7049000000002
-12.85,-13.66,-0.17,175.36100000000002
-44.44,34.53,23.88,-1510.6331999999998
5.85,-40.27,-19.37,-254.9495
-20.71,37.69,-14.03,-794.5899
21.96,-29.84,34.12,-621.1664000000001
-11.3,11.49,-42.13,-171.967
8.2,16.21,-16.96,115.96199999999999
20.0,-18.66,-17.67,-390.87
-45.68,-19.41,43.42,930.0688
17.88,29.19,45.32,567.2372
17.14,14.7,-48.06,203.898
-9.3,-11.96,43.22,154.44800000000004
45.62,28.48,-5.62,1293.6376
45.27,-33.31,26.73,-1481.2137000000002
10.71,-48.34,-1.34,-519.0614000000002
-45.74,9.34,28.97,-398.24160000000006
-42.67,-0.18,11.3,18.980600000000003
-31.78,20.47,-12.58,-663.1166000000001
14.9,39.84,-13.12,580.4960000000001
-0.32,-16.37,14.07,19.3084
-36.8,24.53,-18.05,-920.7539999999999
45.48,-4.99,35.47,-191.4752
7.81,-22.68,44.98,-132.1508
-49.82,-44.71,9.28,2236.7322000000004
22.49,28.94,29.95,680.8106
-47.37,-23.35,-32.39,1073.6995
37.11,25.71,-3.95,950.1481
-39.98,42.22,-28.39,-1716.3455999999999
-10.61,43.44,13.98,-446.9183999999999
-12.65,14.37,14.56,-167.2205
39.81,-48.58,40.14,-1893.8298
-6.22,-6.94,34.47,77.6368
-20.33,-14.3,36.52,327.239
34.9,35.89,-11.19,1241.3709999999999
13.91,22.52,-17.19,296.0632
-8.7,-18.76,-15.52,147.69199999999998
-40.88,-28.76,1.26,1176.9688
8.9,-3.8,-22.5,-56.32
48.84,-28.31,-20.8,-1403.4604
-25.38,16.87,32.96,-395.2006
18.96,34.92,-5.24,656.8432
-19.77,-45.2,17.52,911.124
16.72,-30.0,13.96,-487.64
15.16,23.57,-34.01,323.31120000000004
-11.28,41.13,-43.88,-507.8264
9.28,49.56,23.71,483.62679999999995
40.44,45.04,28.32,1849.7375999999997
-11.03,-44.65,15.96,508.44949999999994
-26.17,38.01,22.2,-972.5217
19.87,47.55,42.41,987.2284999999999
-24.56,-3.65,32.14,121.78399999999999
4.24,-27.16,-25.71,-140.8684
27.36,-49.28,11.34,-1336.9608
48.38,18.87,2.92,915.8506000000001
-3.31,7.57,48.73,23.673299999999994
-28.81,-38.09,-47.27,1050.1029
18.8,-6.96,-27.18,-158.02800000000002
5.81,-41.8,15.69,-227.16799999999998
29.59,19.92,7.26,596.6928
10.84,1.02,-33.09,-22.0332
-3.4,16.53,-48.38,-104.58200000000001
-28.28,-21.0,-16.07,577.81
-33.88,-4.86,29.49,194.14680000000004
1.02,-33.08,-15.0,-48.7416
-13.64,38.5,17.79,-507.34999999999997
11.46,-29.51,49.61,-288.57460000000003
-28.66,7.6,-38.72,-256.536
-25.1,-7.91,42.58,241.12100000000004
41.72,44.13,-45.26,1795.8436000000002
1.38,23.99,16.59,49.69619999999999
-36.57,-2.86,40.57,145.1602
46.91,12.03,28.73,593.0572999999999
44.01,-1.25,4.85,-50.162499999999994
49.8,-24.38,-15.47,-1229.5939999999998
34.03,25.07,-43.27,809.8621
19.47,-5.61,-12.25,-121.4767
2.77,47.61,25.49,157.3697
-4.37,17.03,-40.09,-114.51110000000001
-16.16,40.8,-10.45,-669.778
15.54,-30.34,-37.74,-509.2236
-33.99,21.12,-8.85,-726.7188000000001
12.38,-34.73,-49.02,-478.9774
6.75,28.63,-22.11,171.14249999999998
7.07,-7.73,-5.5,-60.15110000000001
-34.73,-9.14,7.47,324.9022
39.39,-14.55,30.98,-542.1445
-17.33,25.52,-19.5,-461.76159999999993
-48.26,36.27,49.01,-1701.3802
41.68,2.1,-13.82,73.708
46.26,20.05,-3.56,923.9530000000001
37.38,3.9,43.91,189.692
17.16,-29.35,3.94,-499.706
27.77,-49.66,41.22,-1337.8382
24.51,37.17,-35.73,875.3067000000001
-20.84,-38.74,-27.45,779.8916
-0.87,3.2,-28.99,-31.773999999999997
0.76,0.7,24.78,25.312
38.9,11.99,-33.95,432.461
14.58,-6.68,6.22,-91.17439999999999
42.27,47.99,36.36,2064.8973
7.68,-5.3,49.13,8.426000000000002
-5.2,31.75,45.24,-119.85999999999999
25.62,-0.49,35.61,23.056199999999997
-21.94,12.55,-33.18,-308.52700000000004
26.59,38.34,13.89,1033.3506000000002
26.01,46.57,22.24,1233.5257000000001
40.38,-46.24,7.24,-1859.9312000000002
24.31,37.75,17.79,935.4925
33.74,48.81,-41.35,1605.4994000000004
-19.49,-42.68,-41.73,790.1031999999999
37.95,-6.04,-3.25,-232.46800000000002
-25.09,38.86,-15.05,-990.0473999999999
47.18,-2.99,19.64,-121.42820000000002
49.49,-21.2,36.65,-1012.5380000000001
-34.01,22.6,31.35,-737.276
-39.82,-8.12,-24.76,298.5784
-36.66,-19.89,-3.16,726.0074
-42.84,-36.81,-36.41,1540.5304
31.97,32.53,-21.96,1018.0240999999999
-5.96,4.04,21.27,-2.808399999999999
8.86,-27.55,-16.92,-261.013
-38.77,-36.67,12.74,1434.4359000000002
35.49,-40.27,9.55,-1419.6323000000002
8.74,42.03,-9.77,357.5722
17.37,-49.86,-20.71,-886.7782000000001
17.35,-16.51,20.52,-265.92850000000004
13.4,-27.93,-5.72,-379.982
-15.22,41.35,23.64,-605.7070000000001
-14.21,5.33,-0.65,-76.3893
16.08,-11.0,46.36,-130.51999999999998
-14.76,-17.19,-20.82,232.9044
-34.83,21.84,-32.72,-793.4072
-23.32,-43.91,39.45,1063.4312
-34.02,4.38,41.63,-107.3776
-47.9,24.07,46.65,-1106.3029999999999
5.1,23.08,42.3,160.00799999999998
-34.94,-29.91,22.37,1067.4253999999999
43.57,15.46,-38.18,635.4122000000001
42.98,-31.63,32.47,-1326.9873999999998
21.1,-21.86,-8.51,-469.75600000000003
29.94,24.71,-34.96,704.8574
25.84,0.35,-4.48,4.563999999999998
-10.18,-23.12,40.3,275.6616
30.42,20.25,17.18,633.185
-16.69,4.07,37.94,-29.98830000000001
-23.71,-45.93,-2.51,1086.4903
35.47,9.93,-32.67,319.54709999999994
-29.68,3.11,35.24,-57.0648
38.06,-39.61,-34.11,-1541.6666
-16.02,30.58,7.16,-482.73159999999996
13.84,30.28,-27.88,391.1952
4.56,-43.05,0.3,-196.00799999999995
6.64,13.7,47.79,138.75799999999998
-5.69,24.42,9.94,-129.0098
